cik,acc_nodash,date_filed,company_name,reason
0001094744,000104596901000112,2001-02-08,CONSECO FINANCE SECURITIZATIONS CORP,no_permno_link
0001093986,000109398601000001,2001-02-08,PAYFORVIEW COM CORP /NV/,no_permno_link
0001093986,000109398601000002,2001-02-08,PAYFORVIEW COM CORP /NV/,no_permno_link
0000890175,000104596901000112,2001-02-08,CONSECO FINANCE CORP,no_permno_link
0000949427,000101738601000013,2001-02-09,HARTCOURT COMPANIES INC,no_permno_link
0000949113,000101968701000147,2001-02-09,LMKI INC,no_permno_link
0001074276,000104596901000121,2001-02-09,GREEN TREE LEASE FINANCE 1998-1 LLC,no_permno_link
0001101098,000093980201000013,2001-02-09,INID CORP,no_permno_link
0000907069,000102670001500027,2001-02-09,USCI INC,no_permno_link
0000879703,000093221401500005,2001-02-09,COMPUTER CONCEPTS CORP /DE,no_permno_link
0001074276,000104596901000120,2001-02-09,GREEN TREE LEASE FINANCE 1998-1 LLC,no_permno_link
0000795568,000089155401500588,2001-02-09,MORLEX INC /CO,no_permno_link
0001105064,000100547701000819,2001-02-12,IVOICE COM INC /DE,no_permno_link
0000910073,000100547701000817,2001-02-12,NEW YORK COMMUNITY BANCORP INC,no_permno_link
0000949113,000101968701000161,2001-02-13,MYRIENT INC,no_permno_link
0000949113,000101968701000162,2001-02-13,MYRIENT INC,no_permno_link
0001075736,000102048801000017,2001-02-14,NETGATEWAY INC,no_permno_link
0001133463,000113346301000007,2001-02-14,MORTGAGE PASS THROUGH CERTIFICATES SERIES 2001-1,no_permno_link
0000314643,000031464301000002,2001-02-14,PNC MORTGAGE SECURITIES CORP,no_permno_link
0000314643,000113346301000003,2001-02-14,PNC MORTGAGE SECURITIES CORP,no_permno_link
0001133463,000113346301000005,2001-02-14,MORTGAGE PASS THROUGH CERTIFICATES SERIES 2001-1,no_permno_link
0001133463,000113346301000004,2001-02-14,MORTGAGE PASS THROUGH CERTIFICATES SERIES 2001-1,no_permno_link
0001069394,000102589401000082,2001-02-14,FLEXIBLE SOLUTIONS INTERNATIONAL INC,no_permno_link
0001069394,000102589401000083,2001-02-14,FLEXIBLE SOLUTIONS INTERNATIONAL INC,no_permno_link
0001059899,000111650201000212,2001-02-14,ETRAVELSERVE COM INC,no_permno_link
0001100748,000109724601000011,2001-02-14,TESMARK INC,no_permno_link
0001096934,000109000201000052,2001-02-16,SITESTAR CORP,no_permno_link
0001130764,000095016801000321,2001-02-20,OAKWOOD MORTGAGE INVESTORS INC OMI TRUST 2000-D,no_permno_link
0001125131,000095016801000320,2001-02-20,OMI TRUST 2000-C,no_permno_link
0001005101,000106083001000015,2001-02-20,STARFEST INC,no_permno_link
0001102301,000101968701000227,2001-02-20,FREEDOM SURF INC,no_permno_link
0001099963,000109635001000018,2001-02-20,PROGOLFTOURNAMENTS COM,no_permno_link
0000852447,000095013401001596,2001-02-20,INSTITUTIONAL EQUITY HOLDINGS INC /NV/,no_permno_link
0001066104,000092838501000523,2001-02-20,CORPORATE EXECUTIVE BOARD CO,no_permno_link
0001016577,000102140801001299,2001-02-21,SUNTERRA CORP,no_permno_link
0001007797,000106823801000055,2001-02-21,CANADIAN GENERAL CAPITAL,no_permno_link
0000859917,000085991701000002,2001-02-21,N VISION TECHNOLOGY INC,no_permno_link
0000868074,000095013401001695,2001-02-23,CORPORATE VISION INC /OK,no_permno_link
0001093818,000112528201000699,2001-02-23,BEPARIKO BIOCOM,no_permno_link
0001010698,000106083001000020,2001-02-23,DITA INC,no_permno_link
0000351129,000107087601000025,2001-02-26,CDX COM INC,no_permno_link
0001000778,000107735701000063,2001-02-26,MARICULTURE SYSTEMS INC,no_permno_link
0001037049,000089155401501133,2001-02-26,AURORA GOLD CORP,no_permno_link
0001038833,000104596901000259,2001-02-27,EDUCATION LOANS INC /DE,no_permno_link
0001043473,000104347301500008,2001-02-28,WIRELESS DATA SOLUTIONS INC,no_permno_link
0001095175,000101968701000260,2001-03-01,SENIOR CARE INDUSTRIES INC,no_permno_link
0001095315,000095013401001895,2001-03-02,PFSWEB INC,no_permno_link
0001075602,000093066101000519,2001-03-02,FIRST NBC CREDIT CARD MASTER TRUST,no_permno_link
0000930459,000093066101000524,2001-03-02,BANC ONE CREDIT CARD MASTER TRUST,no_permno_link
0000819975,000093066101000520,2001-03-02,FIRST USA BANK NATIONAL ASSOCIATION,no_permno_link
0000890493,000093066101000520,2001-03-02,FIRST USA CREDIT CARD MASTER TRUST,no_permno_link
0000863856,000093066101000523,2001-03-02,FIRST CHICAGO MASTER TRUST II,no_permno_link
0001059882,000093066101000522,2001-03-02,BANC ONE AUTO GRANTOR TRUST 1997-B,no_permno_link
0000894356,000093041301000479,2001-03-02,STRUCTURED PRODUCTS CORP,no_permno_link
0001000112,000093066101000521,2001-03-02,CC MASTER CREDIT CARD TRUST II,no_permno_link
0000819975,000093066101000523,2001-03-02,FIRST USA BANK NATIONAL ASSOCIATION,no_permno_link
0000905604,000093066101000525,2001-03-02,BANK ONE NATIONAL ASSOCIATION,no_permno_link
0001092976,000112878001500011,2001-03-05,BSD HEALTHCARE INDUSTRIES INC,no_permno_link
0000891462,000108638001500011,2001-03-05,OCTUS INC,no_permno_link
0000807732,000095011601000373,2001-03-05,ADVA INTERNATIONAL INC,no_permno_link
0000803026,000111667901000209,2001-03-05,PROMETHEUS INCOME PARTNERS,no_permno_link
0000053260,000005326001000001,2001-03-05,JAYARK CORP,no_permno_link
0000918411,000091841101500003,2001-03-05,INFYNIA COM CORP,no_permno_link
0000889571,000088957001000004,2001-03-06,UNITED ARTISTS THEATRE CO,no_permno_link
0000748055,000074805501500010,2001-03-06,WASTEMASTERS INC,no_permno_link
0000889570,000088957001000003,2001-03-06,UNITED ARTISTS THEATRE CIRCUIT INC /MD/,no_permno_link
0000200245,000002040501000019,2001-03-06,SALOMON SMITH BARNEY HOLDINGS INC,no_permno_link
0001083277,000101359601000024,2001-03-07,BUCKEYE OIL & GAS INC,no_permno_link
0001056943,000090359401500029,2001-03-07,PEOPLES FINANCIAL SERVICES CORP/,no_permno_link
0000894356,000095012301002068,2001-03-08,STRUCTURED PRODUCTS CORP,no_permno_link
0001000926,000095011601000392,2001-03-08,ECHOCATH INC,no_permno_link
0000005656,000109851201000026,2001-03-08,AMERICAN INTERNATIONAL VENTURES INC /DE/,no_permno_link
0000894417,000091228201000058,2001-03-09,WADE COOK FINANCIAL CORP,no_permno_link
0001080399,000091228201000057,2001-03-09,WORLDBID CORP,no_permno_link
0001057226,000105050201000216,2001-03-12,HADRO RESOURCES INC,no_permno_link
0001114898,000093176301000401,2001-03-12,GLOBAL E TUTOR INC,no_permno_link
0000225211,000022521101000006,2001-03-12,BICO INC/PA,no_permno_link
0000876528,000103883801000167,2001-03-12,CROWN ENERGY CORP,no_permno_link
0000053320,000101968701000298,2001-03-12,OHIO & SOUTHWESTERN ENERGY CO,no_permno_link
0000354699,000095012301500187,2001-03-12,DYNAMIC I-T INC,no_permno_link
0000895650,000089565001000004,2001-03-13,DIASENSOR COM INC,no_permno_link
0000054424,000093980201000106,2001-03-13,CASSCO CAPITAL CORP,no_permno_link
0000916791,000095012301500199,2001-03-13,CORPORATE ASSET BACKED CORP,no_permno_link
0000890175,000104596901000296,2001-03-13,CONSECO FINANCE CORP,no_permno_link
0001095175,000101968701000309,2001-03-13,SENIOR CARE INDUSTRIES INC,no_permno_link
0001094744,000104596901000296,2001-03-13,CONSECO FINANCE SECURITIZATIONS CORP,no_permno_link
0000821356,000093980201000107,2001-03-14,CNH HOLDINGS CO,no_permno_link
0001099136,000102859601000034,2001-03-15,WORLDNET RESOURCES GROUP INC,no_permno_link
0001077561,000089109201000405,2001-03-15,RELOCATE 411 COM INC /,no_permno_link
0000225211,000022521101000007,2001-03-15,BICO INC/PA,no_permno_link
0001119687,000111968701500004,2001-03-15,DISCOVERY CAPITAL FUNDING CORP,no_permno_link
0001064481,000094935301000108,2001-03-16,PRAXIS PHARMACEUTICALS INC/CN,no_permno_link
0001113679,000093173101000083,2001-03-16,THAON COMMUNICATIONS INC,no_permno_link
0000789877,000102670001500044,2001-03-19,CHINA CONTINENTAL INC /UT/,no_permno_link
0000894536,000110801701000087,2001-03-19,SEAVIEW UNDERWATER RESEARCH INC,no_permno_link
0001100273,000105050201000259,2001-03-19,HIGHLAND HOLDINGS INTERNATIONAL INC,no_permno_link
0001130764,000095016801000545,2001-03-20,OAKWOOD MORTGAGE INVESTORS INC OMI TRUST 2000-D,no_permno_link
0001125131,000095016801000544,2001-03-20,OMI TRUST 2000-C,no_permno_link
0000758722,000095012901001549,2001-03-21,PARACELSUS HEALTHCARE CORP,no_permno_link
0000878355,000093066101000654,2001-03-23,HENDERSON CITIZENS BANCSHARES INC,no_permno_link
0001108467,000101738601000029,2001-03-23,TRANSAMERICAN HOLDING INC,no_permno_link
0000225211,000022521101000008,2001-03-23,BICO INC/PA,no_permno_link
0000705581,000102048801000032,2001-03-26,DIGITAL COMMERCE INTERNATIONAL INC,no_permno_link
0000225211,000022521101000009,2001-03-27,BICO INC/PA,no_permno_link
0001066112,000106823801500010,2001-03-27,GREENPOINT CREDIT LLC,no_permno_link
0001137252,000113725201000001,2001-03-27,PNC MORTGAGE SEC CORP MORT PASS THR CERT SER 2001-2,no_permno_link
0000314643,000031464301000003,2001-03-27,PNC MORTGAGE SECURITIES CORP,no_permno_link
0001038833,000104596901000344,2001-03-28,EDUCATION LOANS INC /DE,no_permno_link
0000005117,000095011701000608,2001-03-29,EMTEC INC/NJ,no_permno_link
0000005117,000095011701000616,2001-03-29,EMTEC INC/NJ,no_permno_link
0000793523,000079352301000012,2001-03-29,LUXTEC CORP /MA/,no_permno_link
0000874482,000087448201000007,2001-03-30,UNION NATIONAL FINANCIAL CORP / PA,no_permno_link
0000791885,000095011001000307,2001-03-30,TASTY FRIES INC,no_permno_link
0001003130,000090631801500037,2001-03-30,LCA VISION INC,no_permno_link
0001079916,000089155401501856,2001-04-02,MILLIONAIRE COM,no_permno_link
0001014299,000101905601500027,2001-04-02,SAXON ASSET SECURITIES CO,no_permno_link
0000890175,000104596901000382,2001-04-03,CONSECO FINANCE CORP,no_permno_link
0001086319,000103883801000245,2001-04-03,GASCO ENERGY INC,no_permno_link
0000913358,000095012901001906,2001-04-03,TATHAM OFFSHORE INC,no_permno_link
0001094744,000104596901000382,2001-04-03,CONSECO FINANCE SECURITIZATIONS CORP,no_permno_link
0000314808,000031480801500009,2001-04-04,ENSCO INTERNATIONAL INC,no_permno_link
0000895648,000095013101500529,2001-04-04,GENERAL GROWTH PROPERTIES INC,no_permno_link
0000916791,000095012301003101,2001-04-04,CORPORATE ASSET BACKED CORP,no_permno_link
0001036757,000093176301000773,2001-04-04,ROCKDALE NATIONAL BANCSHARES INC,no_permno_link
0000832810,000095011601000612,2001-04-05,INCUBATETHIS INC,no_permno_link
0000880417,000090631801500041,2001-04-05,CSB BANCORP INC /OH,no_permno_link
0000049397,000092242301500009,2001-04-05,WIRELESS VENTURES INC,no_permno_link
0001066928,000111650201500202,2001-04-05,METHOD PRODUCTS CORP /DE,no_permno_link
0001087853,000112528201001405,2001-04-06,BINGO COM INC,no_permno_link
0001099963,000109635001000033,2001-04-06,PROGOLFTOURNAMENTS COM,no_permno_link
0000890639,000112528201001407,2001-04-06,JUST TOYS INC,no_permno_link
0001123596,000112359601500008,2001-04-06,BAB INC,no_permno_link
0000889353,000108671501000095,2001-04-06,OUT TAKES INC,no_permno_link
0000051124,000089968101000129,2001-04-06,AMERICAN BANKNOTE CORP,no_permno_link
0000736314,000107258801000059,2001-04-06,WATCHOUT INC,no_permno_link
0000740942,000074094201500005,2001-04-09,TOWER BANCORP INC,no_permno_link
0001056090,000095015201500727,2001-04-09,YORKSHIRE POWER GROUP LTD,no_permno_link
0000945366,000106299301500051,2001-04-09,WORLDWIDE DATA INC,no_permno_link
0000884142,000089155401501988,2001-04-09,CELERITY SOLUTIONS INC,no_permno_link
0001014299,000101905601500053,2001-04-11,SAXON ASSET SECURITIES CO,no_permno_link
0001137252,000113725201000004,2001-04-12,PNC MORTGAGE SEC CORP MORT PASS THR CERT SER 2001-2,no_permno_link
0000744452,000101054901500007,2001-04-12,DCC ACQUISITION CORP,no_permno_link
0000783738,000101576901000073,2001-04-12,SINGLEPOINT SYSTEMS CORP,no_permno_link
0001073876,000107938201000007,2001-04-12,VISUAL BIBLE INTERNATIONAL INC,no_permno_link
0001075736,000102048801500007,2001-04-13,NETGATEWAY INC,no_permno_link
0000355701,000089322001500023,2001-04-13,CENTURY INDUSTRIES INC /DC/,no_permno_link
0001102065,000110801701000129,2001-04-13,FLORAN INTERNATIONAL INC,no_permno_link
0000846815,000095016201500046,2001-04-16,COLLINS & AIKMAN CORP,no_permno_link
0001108240,000109000201000110,2001-04-16,SALES STRATEGIES INC,no_permno_link
0000875428,000009631301500029,2001-04-16,ITEC ATTRACTIONS INC,no_permno_link
0001106861,000109000201000108,2001-04-16,DWC INSTALLATIONS,no_permno_link
0000760497,000091068001000300,2001-04-16,LAS AMERICAS BROADBAND INC,no_permno_link
0001111250,000109000201000109,2001-04-16,ROYAL HOLIDAY MOBILE ESTATES,no_permno_link
0001027983,000108576001500010,2001-04-16,MARINA CAPITAL INC,no_permno_link
0001100787,000109690601000149,2001-04-17,NXGEN NETWORKS INC,no_permno_link
0001138566,000106823801500060,2001-04-18,GREENPOINT CREDIT MAN HOUSING CONT TR PAS THR CERT SER 01 1,no_permno_link
0001094744,000104596901500063,2001-04-19,CONSECO FINANCE SECURITIZATIONS CORP,no_permno_link
0000868074,000086807401500011,2001-04-19,CORPORATE VISION INC /OK,no_permno_link
0001013564,000101356401000008,2001-04-19,FARM FAMILY HOLDINGS INC,no_permno_link
0000849401,000084940101000003,2001-04-19,ADM TRONICS UNLIMITED INC/DE,no_permno_link
0000874482,000087448201000015,2001-04-19,UNION NATIONAL FINANCIAL CORP / PA,no_permno_link
0000890175,000104596901500063,2001-04-19,CONSECO FINANCE CORP,no_permno_link
0001076534,000104653201500064,2001-04-20,ROANOKE TECHNOLOGY CORP,no_permno_link
0001088571,000095014401500950,2001-04-20,INTERNATIONAL FOAM SOLUTIONS INC,no_permno_link
0001043222,000095013601000759,2001-04-20,CHINAWE COM INC,no_permno_link
0000894356,000095012301500989,2001-04-20,STRUCTURED PRODUCTS CORP,no_permno_link
0000944725,000092290701500040,2001-04-20,MATRIX BANCORP INC,no_permno_link
0000764773,000102670001500072,2001-04-23,TREASURE & EXHIBITS INTERNATIONAL INC,no_permno_link
0000768892,000095011601500026,2001-04-24,HEALTHAXIS INC,no_permno_link
0001123596,000112359601500012,2001-04-24,BAB INC,no_permno_link
0001038833,000104596901500106,2001-04-24,EDUCATION LOANS INC /DE,no_permno_link
0001067056,000095013001500839,2001-04-24,EARTHWEB INC,no_permno_link
0001109664,000108671501500004,2001-04-25,E SYNERGIES INC,no_permno_link
0000894356,000095012301501160,2001-04-25,STRUCTURED PRODUCTS CORP,no_permno_link
0001094392,000102140801500334,2001-04-25,RUDOLPH TECHNOLOGIES INC,no_permno_link
0001094744,000104596901500138,2001-04-25,CONSECO FINANCE SECURITIZATIONS CORP,no_permno_link
0000890175,000104596901500138,2001-04-25,CONSECO FINANCE CORP,no_permno_link
0001130764,000095016801500121,2001-04-25,OAKWOOD MORTGAGE INVESTORS INC OMI TRUST 2000-D,no_permno_link
0001125131,000095016801500118,2001-04-25,OMI TRUST 2000-C,no_permno_link
0000047254,000091426001500007,2001-04-26,TRIDEX CORP,no_permno_link
0000870756,000095013401500800,2001-04-26,NATIONAL ENERGY GROUP INC,no_permno_link
0000858155,000089843001500271,2001-04-27,PROTEIN POLYMER TECHNOLOGIES INC,no_permno_link
0001059784,000095011601500062,2001-04-27,GENEREX BIOTECHNOLOGY CORP,no_permno_link
0001093371,000109851201500006,2001-04-27,DIGI LINK TECHNOLOGIES INC/NJ/,no_permno_link
0000937603,000101968701500050,2001-04-27,SOCRATES TECHNOLOGIES CORP,no_permno_link
0000925172,000089968101500026,2001-04-27,MKR HOLDINGS,no_permno_link
0000109265,000095013101500938,2001-04-27,ZENITH ELECTRONICS CORP,no_permno_link
0001125813,000094627501500021,2001-04-27,BUCS FINANCIAL CORP,no_permno_link
0000070684,000007068401500008,2001-04-27,NATIONAL WESTERN LIFE INSURANCE CO,no_permno_link
0001088571,000095014401501351,2001-04-30,INTERNATIONAL FOAM SOLUTIONS INC,no_permno_link
0001138682,000094787101500064,2001-04-30,MERRILL LYNCH DEPOSITOR INC PREFERREDPLUS TRUST SERIES CCR-1,no_permno_link
0000880417,000090631801500050,2001-04-30,CSB BANCORP INC /OH,no_permno_link
0000225211,000022521101500011,2001-04-30,BICO INC/PA,no_permno_link
0000916791,000095012301501392,2001-04-30,CORPORATE ASSET BACKED CORP,no_permno_link
0001139304,000095011701500186,2001-05-01,WAMU MORTGAGE PASS THROUGH CERT SERIES 2001-5,no_permno_link
0000230131,000112726401500012,2001-05-01,COMDIAL CORP,no_permno_link
0000318622,000113709101500047,2001-05-01,NT MEDIA CORP OF CALIFORNIA INC,no_permno_link
0001139514,000095013601500219,2001-05-01,WASHINGTON MUTUAL MOR SEC CORP MOR PASS THRU CERT SER 2001-3,no_permno_link
0001006762,000089843001500355,2001-05-02,AGATE TECHNOLOGIES INC DE,no_permno_link
0000723619,000095014401501435,2001-05-02,ARMITEC INC,no_permno_link
0000225211,000022521101500012,2001-05-02,BICO INC/PA,no_permno_link
0001087853,000112528201500220,2001-05-03,BINGO COM INC,no_permno_link
0001109448,000091205701512440,2001-05-03,ALLIANCE CAPITAL MANAGEMENT L P,no_permno_link
0000825313,000091205701512438,2001-05-03,ALLIANCE CAPITAL MANAGEMENT HOLDING LP,no_permno_link
0000748055,000074805501500015,2001-05-04,WASTEMASTERS INC,no_permno_link
0001139304,000095011701500230,2001-05-04,WAMU MORTGAGE PASS THROUGH CERT SERIES 2001-5,no_permno_link
0001081369,000108136901500012,2001-05-04,DIMGROUP COM INC,no_permno_link
0000793160,000079316001500006,2001-05-04,IGENE BIOTECHNOLOGY INC,no_permno_link
0001059744,000110465901500352,2001-05-04,HARD ROCK HOTEL INC,no_permno_link
0001139349,000094787101500080,2001-05-07,MERRILL LYNCH DEPOSITOR INC PREFERREDPLUS TRUST SERIES BLS-1,no_permno_link
0001048151,000104815101500004,2001-05-08,EMC GROUP INC /FL,no_permno_link
0001083220,000107258801500040,2001-05-08,HOUSTON OPERATING CO,no_permno_link
0000355627,000095011601500133,2001-05-08,CTI GROUP HOLDINGS INC,no_permno_link
0001048151,000104815101500005,2001-05-08,EMC GROUP INC /FL,no_permno_link
0001103640,000107258801500038,2001-05-08,QUIXIT INC,no_permno_link
0001074909,000101041201500025,2001-05-08,WIZZARD SOFTWARE CORP /CO,no_permno_link
0000837010,000089183601500067,2001-05-08,AETNA LIFE INSURANCE & ANNUITY CO /CT,no_permno_link
0000925988,000089183601500066,2001-05-08,AETNA INSURANCE CO OF AMERICA,no_permno_link
0000923147,000095013701501286,2001-05-08,HFC REVOLVING CORP,no_permno_link
0001094744,000104596901500270,2001-05-09,CONSECO FINANCE SECURITIZATIONS CORP,no_permno_link
0000764773,000102670001500085,2001-05-09,AFFINITY INTERNATIONAL MARKETING INC,no_permno_link
0001119687,000111968701500008,2001-05-09,BILOGIC INC,no_permno_link
0000890175,000104596901500270,2001-05-09,CONSECO FINANCE CORP,no_permno_link
0001054748,000095017001500150,2001-05-09,URSUS TELECOM CORP,no_permno_link
0000225211,000022521101500013,2001-05-10,BICO INC/PA,no_permno_link
0001034760,000089706901500163,2001-05-10,WIDEPOINT CORP,no_permno_link
0000225211,000022521101500014,2001-05-10,BICO INC/PA,no_permno_link
0000855683,000100547701003105,2001-05-10,MILESTONE SCIENTIFIC INC/NJ,no_permno_link
0001092562,000101054901500058,2001-05-10,WHISPERING OAKS INTERNATIONAL INC,no_permno_link
0001051591,000100547701003164,2001-05-11,GSV INC,no_permno_link
0000923147,000095013701501434,2001-05-11,HFC REVOLVING CORP,no_permno_link
0001043225,000094420901500332,2001-05-14,ADVANCED ENGINE TECHNOLOGIES INC,no_permno_link
0001127354,000107087601500017,2001-05-14,DNAPRINT GENOMICS INC,no_permno_link
0001014299,000101905601500121,2001-05-14,SAXON ASSET SECURITIES CO,no_permno_link
0001139514,000095013601500420,2001-05-15,WASHINGTON MUTUAL MOR SEC CORP MOR PASS THRU CERT SER 2001-3,no_permno_link
0001117369,000109366301500006,2001-05-15,WEBTECH INTERNATIONAL INVESTORS GROUP INC,no_permno_link
0001110396,000109366301500004,2001-05-15,INNOVATIVE COATINGS CORP,no_permno_link
0000351129,000107087601500033,2001-05-16,CDX COM INC,no_permno_link
0000789879,000105023401500109,2001-05-16,ISHOPPER COM INC,no_permno_link
0000225211,000022521101500016,2001-05-17,BICO INC/PA,no_permno_link
0000863139,000102670001500110,2001-05-17,SEMPER RESOURCES CORP,no_permno_link
0000793628,000111650201500488,2001-05-17,CHINA RESOURCES DEVELOPMENT INC,no_permno_link
0001107384,000107258801500078,2001-05-17,TRIAD INNOVATIONS INC,no_permno_link
0000949957,000094995701500005,2001-05-18,AEARO CORP,no_permno_link
0000225211,000022521101500017,2001-05-18,BICO INC/PA,no_permno_link
0000923147,000095013701501690,2001-05-18,HFC REVOLVING CORP,no_permno_link
0001119676,000091205701517025,2001-05-21,PLANET SWEEP INC,no_permno_link
0001043774,000095013401502256,2001-05-21,PET QUARTERS INC,no_permno_link
0000225211,000022521101500018,2001-05-21,BICO INC/PA,no_permno_link
0000949427,000101738601500026,2001-05-22,HARTCOURT COMPANIES INC,no_permno_link
0001100313,000110031301500013,2001-05-22,STRATEGIC PARTNERS INC,no_permno_link
0000225211,000022521101500020,2001-05-23,BICO INC/PA,no_permno_link
0000918411,000091841101500006,2001-05-23,INFYNIA COM CORP,no_permno_link
0001082603,000107258801500091,2001-05-23,XIN NET CORP,no_permno_link
0001125131,000095016801500475,2001-05-23,OMI TRUST 2000-C,no_permno_link
0000937603,000101968701500280,2001-05-23,SOCRATES TECHNOLOGIES CORP,no_permno_link
0001130764,000095016801500476,2001-05-23,OAKWOOD MORTGAGE INVESTORS INC OMI TRUST 2000-D,no_permno_link
0000225211,000022521101500019,2001-05-23,BICO INC/PA,no_permno_link
0000910111,000090901201500133,2001-05-24,FUELNATION INC,no_permno_link
0001140597,000094787101500148,2001-05-25,MERRILL LYNCH DEPOSITOR INC PREFERREDPLUS TRUST SERIES ATT-1,no_permno_link
0001038833,000104596901500459,2001-05-25,EDUCATION LOANS INC /DE,no_permno_link
0000200155,000106610701500009,2001-05-29,COLORADO INTERSTATE GAS CO,no_permno_link
0000021267,000106610701500007,2001-05-29,EL PASO CGP CO,no_permno_link
0000065695,000106610701500008,2001-05-29,ANR PIPELINE CO,no_permno_link
0001103023,000110302301500003,2001-05-30,OMNINET MEDIA COM INC,no_permno_link
0001141504,000095013601500538,2001-05-30,WASHINGTON MUTUAL MOR SEC CORP MOR PASS THRU CERT SER 2001-4,no_permno_link
0000890175,000104596901500469,2001-05-30,CONSECO FINANCE CORP,no_permno_link
0001094744,000104596901500469,2001-05-30,CONSECO FINANCE SECURITIZATIONS CORP,no_permno_link
0001000459,000107754801500026,2001-05-31,ECOM ECOM COM INC,no_permno_link
0000910415,000109635001500010,2001-05-31,QUADRACOMM INC,no_permno_link
0001062564,000100547701003576,2001-06-01,MEDIQUIK SERVICES INC,no_permno_link
0000949113,000101968701500318,2001-06-01,MYRIENT INC,no_permno_link
0000852816,000074805501500019,2001-06-01,ANTARES CAPITAL CORP,no_permno_link
0000078319,000007831901500006,2001-06-04,AMERICAN PLASTICS & CHEMICALS INC,no_permno_link
0000318716,000089843001500875,2001-06-04,INTERNETMERCADO COM INC,no_permno_link
0001089905,000107258801500114,2001-06-04,GENUS INTERNATIONAL CORP,no_permno_link
0000803170,000080317001500014,2001-06-05,FIRST ENTERTAINMENT HOLDING CORP,no_permno_link
0001141348,000094787101500164,2001-06-05,MERRILL LYNCH DEPOSITOR INC PREFERREDPLUS TRUST SERIES WCM-1,no_permno_link
0000823387,000112878001500077,2001-06-06,NORTH AMERICAN DATACOM INC,no_permno_link
0000790066,000101054901500171,2001-06-06,AUTOCORP EQUITIES INC,no_permno_link
0000847555,000102140801501736,2001-06-06,SAFLINK CORP,no_permno_link
0000764763,000089155401503027,2001-06-06,ELECTRONIC BUSINESS SERVICES INC,no_permno_link
0000937603,000101968701500325,2001-06-07,SOCRATES TECHNOLOGIES CORP,no_permno_link
0001000459,000107754801500028,2001-06-07,ECOM ECOM COM INC,no_permno_link
0001097718,000112877801500028,2001-06-07,AUCTION ANYTHING COM INC,no_permno_link
0000852570,000085257001500007,2001-06-07,NETHOLDINGS COM INC,no_permno_link
0001141504,000095011701500533,2001-06-08,WASHINGTON MUTUAL MOR SEC CORP MOR PASS THRU CERT SER 2001-4,no_permno_link
0001043774,000095013401502987,2001-06-08,PET QUARTERS INC,no_permno_link
0000351903,000035190301500003,2001-06-08,J NET ENTERPRISES INC,no_permno_link
0000800181,000095014801500990,2001-06-11,E-MEDSOFT COM,no_permno_link
0000890175,000104596901500518,2001-06-12,CONSECO FINANCE CORP,no_permno_link
0000894356,000095012301503379,2001-06-12,STRUCTURED PRODUCTS CORP,no_permno_link
0001094744,000104596901500518,2001-06-12,CONSECO FINANCE SECURITIZATIONS CORP,no_permno_link
0001060326,000089155401503087,2001-06-13,INTERWORLD CORP,no_permno_link
0000937603,000101968701500334,2001-06-13,SOCRATES TECHNOLOGIES CORP,no_permno_link
0001088005,000108503701500111,2001-06-13,FUTURE TECHNOLOGIES INC,no_permno_link
0000874482,000087448201500011,2001-06-13,UNION NATIONAL FINANCIAL CORP / PA,no_permno_link
0000916791,000095012301503428,2001-06-14,CORPORATE ASSET BACKED CORP,no_permno_link
0000723906,000101968701500335,2001-06-14,MIRACOR DIAGNOSTICS INC,no_permno_link
0000918545,000091854501500006,2001-06-14,BALTIC INTERNATIONAL USA INC,no_permno_link
0000894356,000106823801500152,2001-06-15,STRUCTURED PRODUCTS CORP,no_permno_link
0000852570,000085257001500008,2001-06-15,NETHOLDINGS COM INC,no_permno_link
0000891915,000089191501500014,2001-06-15,RECONDITIONED SYSTEMS INC,no_permno_link
0001130764,000095016801500612,2001-06-18,OAKWOOD MORTGAGE INVESTORS INC OMI TRUST 2000-D,no_permno_link
0001125131,000095016801500613,2001-06-18,OMI TRUST 2000-C,no_permno_link
0000945989,000102140801502199,2001-06-18,ASTEA INTERNATIONAL INC,no_permno_link
0000803170,000080317001500016,2001-06-18,FIRST ENTERTAINMENT HOLDING CORP,no_permno_link
0001035517,000110801701500138,2001-06-19,WINMAX TRADING GROUP INC,no_permno_link
0001070503,000104653201500137,2001-06-19,EUROSOFT CORP,no_permno_link
0000838879,000089256901500503,2001-06-19,AMDL INC,no_permno_link
0001119688,000111968801500005,2001-06-20,INTERNET CAPITAL VENTURES & ASSOC INC,no_permno_link
0001084088,000108671501500058,2001-06-20,ET VOILA EUROPEAN CAFES INC,no_permno_link
0001094735,000089109201500289,2001-06-20,FIRST INDIA DIVERSIFIED HOLDINGS INC,no_permno_link
0001141689,000095016801500631,2001-06-20,OAKWOOD MORTGAGE INVESTORS INC OMI TRUST 2001-C,no_permno_link
0000748055,000074805501500021,2001-06-21,WASTEMASTERS INC,no_permno_link
0001130144,000102140801502411,2001-06-21,SIERRA BANCORP,no_permno_link
0001065659,000106565901500004,2001-06-21,REAL ESTATE OPPORTUNITIES INC,no_permno_link
0001094744,000104596901500559,2001-06-22,CONSECO FINANCE SECURITIZATIONS CORP,no_permno_link
0001142465,000094787101500249,2001-06-22,MERRILL LYNCH DEPOSITOR INC PREFERREDPLUS TRUST SERIES NAI-1,no_permno_link
